,precision,recall,f1-score,support,Accuracy
0,0.9124087591240876,0.628140703517588,0.7440476190476191,199.0,87.27810650887574
1,0.862708719851577,0.9748427672955975,0.9153543307086613,477.0,87.27810650887574
